,Unnamed: 0,Comments,Sac_score,sentiment,Emotions,Emotions_label,Emoji_name,emojis
12793,12793,all4t here you go lord why i even ask  😂,0,1,joy,2,{'FACE WITH TEARS OF JOY': 1},😂
12794,12794,when you re told that ibs is all in your head  😡,0,1,fear,5,{'POUTING FACE': 1},😡
12795,12795,2nd lead syndrome  😭,0,1,anger,4,{'LOUDLY CRYING FACE': 1},😭
12796,12796,58r i made coffee now a days excited with new coffee machine so tea is on hold 😂,0,-1,joy,2,{'FACE WITH TEARS OF JOY': 1},😂
12797,12797,storm talk about renewed interest for licking stamps  😍😜,1,0,anger,4,"{'smiling face with heart-eyes': 1, 'winking face with tongue': 1}",😍😜
12798,12798,and i still work 40 hrs a week  😕,0,-1,joy,2,{'CONFUSED FACE': 1},😕
12799,12799,as far as i got  😡,0,0,fear,5,{'POUTING FACE': 1},😡
12800,12800,i know it hurts sometimes but you ll get over it  😕,0,0,sadness,1,{'CONFUSED FACE': 1},😕
12801,12801,all my professors this semester are sweethearts  😭,0,0,love,3,{'LOUDLY CRYING FACE': 1},😭
12802,12802,is it baseball season yet thank goodness i still have my blackhawks 😕,0,1,joy,2,{'CONFUSED FACE': 1},😕
12803,12803, ah but were you flexing your pecs and checking yourself out in front of the mirror  😜,1,0,fear,5,{'winking face with tongue': 1},😜
12804,12804,5 interceptions not even the 2nd half yet  😂,0,1,anger,4,{'FACE WITH TEARS OF JOY': 1},😂
12805,12805, will you ever improve your fantasy app  😡,0,-1,joy,2,{'POUTING FACE': 1},😡
12806,12806, for flight info or tacky advertising that will determine if i love it or hate it  😜,1,-1,anger,4,{'winking face with tongue': 1},😜
12807,12807,17 year olds are like i m moving out as soon as i turn 18 bruh you don t even have a job  😂,0,0,anger,4,{'FACE WITH TEARS OF JOY': 1},😂
12808,12808,happy birthday love tgod for mrstewart for bringin us together mccormac  😜💓,1,-1,joy,2,"{'winking face with tongue': 1, 'BEATING HEART': 1}",😜💓
12809,12809, that was just sad  😭,0,0,sadness,1,{'LOUDLY CRYING FACE': 1},😭
12810,12810,4 months later still miss you so much  😭,0,0,sadness,1,{'LOUDLY CRYING FACE': 1},😭
12811,12811,an epic quest themagicians  😭,0,-1,joy,2,{'LOUDLY CRYING FACE': 1},😭
12812,12812, 2 giant ppl squashed  😂,0,0,anger,4,{'FACE WITH TEARS OF JOY': 1},😂
12813,12813,6of6s it would seem that eddie knows where the treats are kept  😂,0,0,joy,2,{'FACE WITH TEARS OF JOY': 1},😂
12814,12814,and now this lady is no where to be found im dead ass annoyed asf and im ready to fight the next person to hit a nerve 😡,0,1,anger,4,{'POUTING FACE': 1},😡
12815,12815, pm tayo im here for you i miss you too grabeee  😭,0,0,anger,4,{'LOUDLY CRYING FACE': 1},😭
12816,12816,also  😭,0,0,anger,4,{'LOUDLY CRYING FACE': 1},😭
12817,12817, i think it fell out of my pocket when i was getting into the uber  😭,0,1,fear,5,{'LOUDLY CRYING FACE': 1},😭
12818,12818, perhaps but that has its own risk where they can all get ticked off and all ga  😜,1,1,fear,5,{'winking face with tongue': 1},😜
12819,12819, such a mess  😭,0,0,sadness,1,{'LOUDLY CRYING FACE': 1},😭
12820,12820, mister or whatever you are not half a man gm was is and will be  😡,0,0,anger,4,{'POUTING FACE': 1},😡
12821,12821,and that s supposed to be xx gosh dang it  😡,0,-1,joy,2,{'POUTING FACE': 1},😡
12822,12822, im saying for you to pay me that  😂,0,0,joy,2,{'FACE WITH TEARS OF JOY': 1},😂
12823,12823, where do i book my ticket so i can go but get lost at sea and never come back  😂,0,-1,sadness,1,{'FACE WITH TEARS OF JOY': 1},😂
12824,12824,miss my brother lewin beard woke up with you on my mind  😏,1,-1,anger,4,{'SMIRKING FACE': 1},😏
12825,12825, true but its also an all ages show  😕,0,-1,joy,2,{'CONFUSED FACE': 1},😕
12826,12826, your feelings are valid you matter lets sell everything to fund your validity  😜,1,-1,joy,2,{'winking face with tongue': 1},😜
12827,12827,this is pure evil  😡,0,-1,anger,4,{'POUTING FACE': 1},😡
12828,12828,already i cant deal with boris dad  😂,0,0,anger,4,{'FACE WITH TEARS OF JOY': 1},😂
12829,12829, i guess some people raised differently and now a days you dont really see this some places  😕,0,1,anger,4,{'CONFUSED FACE': 1},😕
12830,12830, you missed it she sang that song in your honor hahaha belive me i was laughing i hate her voice 😂,0,-1,sadness,1,{'FACE WITH TEARS OF JOY': 1},😂
12831,12831, whyman because hes not christian either  😕,0,0,anger,4,{'CONFUSED FACE': 1},😕
12832,12832,low intelligence also emotional over rational clique and mob behavior  😕,0,-1,sadness,1,{'CONFUSED FACE': 1},😕
12833,12833, it s a great read if i say so myself  😜,1,-1,joy,2,{'winking face with tongue': 1},😜
12834,12834,219jizzle you don t know that  😂,0,-1,anger,4,{'FACE WITH TEARS OF JOY': 1},😂
12835,12835,22citlally i still wouldnt get up  😂,0,0,anger,4,{'FACE WITH TEARS OF JOY': 1},😂
12836,12836,1d8a458c2fc5488 ive been good this year and not looked to see whos going in xxx 😂,0,0,joy,2,{'FACE WITH TEARS OF JOY': 1},😂
12837,12837,i was never good enough to you and i apologize for that  😕,0,0,joy,2,{'CONFUSED FACE': 1},😕
12838,12838,and you gotta respond cual de todaso to cover up the fact that no one loves you  😭,0,0,love,3,{'LOUDLY CRYING FACE': 1},😭
12839,12839,77benson morello gauthier38 ah i get it now you speak the truth  😂,0,-1,joy,2,{'FACE WITH TEARS OF JOY': 1},😂
12840,12840, man fuck you it s not like we have a choice  😡,0,-1,anger,4,{'POUTING FACE': 1},😡
12841,12841,2ehalakneeknee some days i feel this is me too  😂,0,0,joy,2,{'FACE WITH TEARS OF JOY': 1},😂
12842,12842,5sos when ur in the first like four likes  😂,0,-1,joy,2,{'FACE WITH TEARS OF JOY': 1},😂
12843,12843,all i m thinking about is thanksgiving and allllll the leftovers i m bringing back  😂,0,0,joy,2,{'FACE WITH TEARS OF JOY': 1},😂
12844,12844, i m confused as to why he has to explain why he didn t fight what the heck is wrong with people  😕,0,0,fear,5,{'CONFUSED FACE': 1},😕
12845,12845,what the effing hell  😡,0,-1,anger,4,{'POUTING FACE': 1},😡
12846,12846,and moneyyy hmmm  😭,0,0,anger,4,{'LOUDLY CRYING FACE': 1},😭
12847,12847,7 years ago when i was a sophomore i tried weed for the first time over thanksgiving break happyweediversary 😂,0,-1,joy,2,{'FACE WITH TEARS OF JOY': 1},😂
12848,12848, that s not very nice i can t read fics where these beloved characters are so maltreated  😜,1,-1,anger,4,{'winking face with tongue': 1},😜
12849,12849,all these pre black friday deals  😭,0,1,anger,4,{'LOUDLY CRYING FACE': 1},😭
12850,12850,i m really not going to see my mom or brother for thanksgiving like damn  😕,0,1,joy,2,{'CONFUSED FACE': 1},😕
12851,12851, wow i bet you couldn t beat that  😜,1,0,fear,5,{'winking face with tongue': 1},😜
12852,12852,4clover96 we went into almost all photo shops in harajuku just to hunt down yabuhika  😂,0,0,anger,4,{'FACE WITH TEARS OF JOY': 1},😂
12853,12853, you saying all this like i ll do any of this thats what bitches do period i didnt say i condone i  😭,0,-1,anger,4,{'LOUDLY CRYING FACE': 1},😭
12854,12854,38savauge ikr u prolly have lol but i just heard somebody say it on my way home  😂,0,0,anger,4,{'FACE WITH TEARS OF JOY': 1},😂
12855,12855,already got em  😂,0,0,fear,5,{'FACE WITH TEARS OF JOY': 1},😂
12856,12856,this week is gonna be jam packed for our donny good luck and well always pray for your safety and happiness bey  ❤,0,0,joy,2,{'red heart': 1},❤
12857,12857,i ve never cringed so much in my life that came from martha fucking kent whedon you bastard  😡,0,-1,anger,4,{'POUTING FACE': 1},😡
12858,12858,big facts  😕,0,0,joy,2,{'CONFUSED FACE': 1},😕
12859,12859, omg seriously her handle is txisten  😡,0,-1,fear,5,{'POUTING FACE': 1},😡
12860,12860,crazy how many nuts you busted in a year  😕,0,-1,fear,5,{'CONFUSED FACE': 1},😕
12861,12861,i wish i had a day to just truly relax  😕,0,0,joy,2,{'CONFUSED FACE': 1},😕
12862,12862,and a missed extra point  😡,0,1,sadness,1,{'POUTING FACE': 1},😡
12863,12863,ftbts why we always suffering  😭,0,0,sadness,1,{'LOUDLY CRYING FACE': 1},😭
12864,12864, omg that sounds terrible i m so sorry definitely keep at it with the coconut oil it keeps in th  😭,0,1,sadness,1,{'LOUDLY CRYING FACE': 1},😭
12865,12865,c taking it out of the best qb s hands and to a defence that struggled against the run all day  😜,1,0,fear,5,{'winking face with tongue': 1},😜
12866,12866, i m chewing gum now and it s helping but i don t think it s sugar free lol 😭,0,-1,joy,2,{'LOUDLY CRYING FACE': 1},😭
12867,12867, this fact wouldve been more fun if you proofread  😕,0,0,joy,2,{'CONFUSED FACE': 1},😕
12868,12868,30roundrodney what s wrong you know it s people you can talk to lil rodney  😕,0,-1,anger,4,{'CONFUSED FACE': 1},😕
12869,12869, stop im so hungry and i want that so bad 😭,0,-1,anger,4,{'LOUDLY CRYING FACE': 1},😭
12870,12870, gutted i missed out on london tickets  😭,0,-1,sadness,1,{'LOUDLY CRYING FACE': 1},😭
12871,12871, that s how i feel too  😂,0,0,joy,2,{'FACE WITH TEARS OF JOY': 1},😂
12872,12872,2 hot dogs 2 bag of chips a soda amp juice ampampampamp a slim jim im good  😂😌,0,-1,love,3,"{'FACE WITH TEARS OF JOY': 1, 'RELIEVED FACE': 1}",😂😌
12873,12873,mac forbes whenever youre ready  😜,1,1,joy,2,{'winking face with tongue': 1},😜
12874,12874,8 million tonnes of plastic dumped into the ocean every year blueplanet2 😕,0,1,fear,5,{'CONFUSED FACE': 1},😕
12875,12875,uk really needs some changes new police hiring and policies should be at the top of the list  😡,0,0,fear,5,{'POUTING FACE': 1},😡
12876,12876,lenisidiots just dont worry about me ill be fine i am gonna punch that eczemia in the face like a boss fukushima destroys the planet while msm pushes for war why i m not surprised found another lion kill 5 courses amp 9 guests later dessert served at 0045 all i want for christmas is a steve harrington 1pgotti lmao how you gon do the emojis amp not b updated amp lol tell ya dawg that100 true iamaceleb yes there hugs are really speacial and wonderful i love there hugs so much your welcome a 83114bella thank you tbh i m really just looking for something less than 1000 a month amp not gross always a gossip session with that crew congrats long time lodi god bless youu just liked my tweet omg i love you angel im teammiley always and forever ohh big fat moodpisces n cancers give me heartbreak but libras n caps they make me want to die i have a real deal headache but wtf is this tho these accounts have no posts and arent following me demario you care to explain this looking cute with no pictures 50 miles feeling like 200 years heavenandearth outlander 2001 and 2006 i assume this counts as two entries gobluemagazine twt i wanna know who stretched their image like this i asked siri to play the talk show podcast this morning while driving and this is what happened i had always go there for my drugs anyway all i hear is olaf hitting on gaston just hearing this me wanna go even more goodmorning peoples tuesday is here already its a beautiful day be good stay safe and play nice out there today put the week nights up first and then surprise surprise weekend dates were added a pr stunt and it stinks 55mmbae his reaction just makes it great everytime but this is how i communicate with the girls that i like why are y all torturing us with this wack ass interview with this na all y all taking bout some no nut november bihh my girl gettin fucked everytime i m in the bed with her tf you thought kinda sucks when you can t talk to the one person that makes you happy wasnt rob busy with being con host and at karaoke 35 days until christmas im thankful for free smells let you know that new heroes have destroyed the game they are nasty orr don t piss me off why am i even sat here cryin 40bn and the eu still have a say in what we do are we taking back control or have you been taken for a mug stopbrexitblizz yaaa dumbbb im celibate about to wash at yanna house and im done fixing my 6s so ima just wait for the 7 cause that x look hideous 10 minute stair master club yes thats a thing monday sweaty6 tv screens in the jfk sky lounge 3 news channels cnn and fox side by side and 3 sport channels this is a different world your only apology should be for not coming down to no for wm weekend but your reasons are understandable 1pentaholic girl i m a celeb or i m a celebrity get me out of here is a yearly celebrity reality game show stunning as always keep slaying 😕😡😂😍😉😭😜🌚😮❤💯😎,1,0,joy,2,"{'CONFUSED FACE': 7, 'POUTING FACE': 2, 'FACE WITH TEARS OF JOY': 7, 'smiling face with heart-eyes': 2, 'WINKING FACE': 1, 'LOUDLY CRYING FACE': 3, 'winking face with tongue': 2, 'new moon face': 1, 'FACE WITH OPEN MOUTH': 1, 'red heart': 4, 'hundred points': 1, 'SMILING FACE WITH SUNGLASSES': 1}",😕😡😂😍😉😭😜🌚😮❤💯😎
12877,12877, john1967 rockin chairan absolutely brilliant songstuck as a b side to roll with it unfortunately  😕,0,-1,joy,2,{'CONFUSED FACE': 1},😕
12878,12878, hailing a morrisons van in a medical emergency can be problematic verybritishproblems  😕,0,-1,fear,5,{'CONFUSED FACE': 1},😕
12879,12879, ouch thats rough we can help you get a great phone with exciting deals check mk 😕,0,0,joy,2,{'CONFUSED FACE': 1},😕
12880,12880, cant stand this jail birdalways running her mouth  😡,0,0,anger,4,{'POUTING FACE': 1},😡
12881,12881, thankyou twinny see you soon please  ❤😘,0,-1,joy,2,"{'red heart': 1, 'face blowing a kiss': 1}",❤😘
12882,12882,icaa09 bruh what he asked someone who he thought was 17 for their number that s disgusting  😕,0,1,anger,4,{'CONFUSED FACE': 1},😕
12883,12883, partially culture shock partially seein how far she can push her dad 130 iq that isn t focused in ri  😡,0,1,anger,4,{'POUTING FACE': 1},😡
12884,12884, im not a twat  😂,0,1,anger,4,{'FACE WITH TEARS OF JOY': 1},😂
12885,12885,2 years ago today my whole life changed  😭,0,1,sadness,1,{'LOUDLY CRYING FACE': 1},😭
12886,12886,22minutes i want another one of those winters where the mayor of toronto calls in the army for snow removal  😂,0,0,anger,4,{'FACE WITH TEARS OF JOY': 1},😂
12887,12887,bitch noooooo  😭,0,0,anger,4,{'LOUDLY CRYING FACE': 1},😭
12888,12888,ive been in physical therapy for my shoulder for a month the most difficult thing about pt is having people i dont know touch me  😕,0,0,fear,5,{'CONFUSED FACE': 1},😕
12889,12889,bitch ass nigga made me mad af 😭,0,0,anger,4,{'LOUDLY CRYING FACE': 1},😭
12890,12890,just had the worst dream possible  😕,0,-1,sadness,1,{'CONFUSED FACE': 1},😕
12891,12891,lovely cpl super wife nice hubby with longer then average  😜,1,-1,joy,2,{'winking face with tongue': 1},😜
12892,12892, you tweeted it before 7am don t act like u not on cali time  😭,0,1,anger,4,{'LOUDLY CRYING FACE': 1},😭
12893,12893,hahaha must be because i talked to you  😜,1,0,anger,4,{'winking face with tongue': 1},😜
12894,12894,all the boys looking hot and burning but then taes pants amas  😂,0,-1,love,3,{'FACE WITH TEARS OF JOY': 1},😂
12895,12895, my wig gets snatched everytime they show a clip of bts enjoying the ama s my heart is happy amasxbts army amasredcarpet 😭,0,-1,joy,2,{'LOUDLY CRYING FACE': 1},😭
12896,12896,lifting while sick is not fun  😕,0,0,joy,2,{'CONFUSED FACE': 1},😕
12897,12897,someone really just stole my credit card number and spent 90 at a gas station  😡,0,0,anger,4,{'POUTING FACE': 1},😡
12898,12898,sneaky ass release by nike  😡,0,1,anger,4,{'POUTING FACE': 1},😡
12899,12899,i always said she s a lying two face friend of hannity  😡,0,0,anger,4,{'POUTING FACE': 1},😡
12900,12900, twt idk why im so nervous  😭,0,0,fear,5,{'LOUDLY CRYING FACE': 1},😭
